UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_atm,pm2.5_aqi_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2.5_aqi_atm_b,pm2.5_aqi_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2019/09/03T16:46:26z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.58,0,30944,31,590,19.58,27.29,32.02,19.4,27.11,32.02,3411.2,1026.09,159.27,13.51,5.2,2.36,21.52,28.54,32.09,20.59,28.37,32.09,3803.61,1086.85,165.8,12.61,3,0.96,,,,,
2019/09/03T16:47:46z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.67,0,30944,31,670,20.53,27.49,30.07,19.96,27.4,30.07,3555.93,1063.33,146.98,8.89,2.49,1.33,21.58,28.84,30.81,20.58,28.56,30.81,3892.47,1109,155.14,9.49,0.79,0.14,,,,,
2019/09/03T16:49:06z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.63,0,30944,31,750,22.26,29.96,33.91,21.26,29.65,33.91,3706.76,1119.59,162.52,12.74,3.91,3.3,23.33,32.38,36.6,21.98,31.2,36.6,4066.8,1180.67,179.53,18.18,2.44,0.44,,,,,
2019/09/03T16:49:37z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.68,0,30944,31,30,17.2,23.27,28.33,17.2,23.27,28.33,1932.8,576.27,95.93,6.8,2.53,1.47,19,23.56,24.56,19,23.56,24.56,2259.67,668.44,71.78,3.11,0.89,0,,,,,
2019/09/03T16:50:57z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.64,0,30944,31,110,20.52,27.96,31.93,20.02,27.7,31.93,3539.22,1059.65,156.15,12.17,2.65,1.65,20.45,27.57,30.43,19.85,27.47,30.43,3778.91,1065.06,153.87,9.53,2.68,0.68,,,,,
2019/09/03T16:52:17z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.74,0,30944,31,190,21.2,29.04,32.3,20.22,28.91,32.3,3651.07,1093.57,168.33,11.3,3.91,0.61,22.75,30.5,32.61,21.5,30.05,32.61,4039.09,1160.55,157.98,7.36,2.27,0.68,,,,,
2019/09/03T16:53:37z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.74,0,30944,31,270,21.76,30.22,34.2,20.61,29.59,34.2,3774.52,1140.13,173.17,11.7,3.13,2.35,22.54,29.83,32.61,21.39,29.37,32.61,4136.54,1179.17,144.76,8.26,2.83,1.52,,,,,
2019/09/03T16:54:57z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.78,0,30944,31,350,19.85,26.8,33,19.46,26.8,33,3451.96,1033.2,153.15,17.3,6.04,5.35,21.8,28.22,30.64,20.78,28.07,30.64,3827.73,1106.53,138.6,7.82,2.98,0.98,,,,,
2019/09/03T16:56:17z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.82,0,30944,31,430,19,26.04,30.49,18.87,26.04,30.49,3215.6,976.87,140.91,14.31,4.04,2.22,19.91,27.53,30.04,19.57,27.43,30.04,3593.11,1029.04,138.38,12.72,2.17,0.38,,,,,
2019/09/03T16:57:37z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.83,0,30944,31,510,19.39,27.41,30.59,19.28,27.37,30.59,3371.93,1024.26,155.2,13.7,3.43,0.7,18.96,24.58,27.78,18.96,24.58,27.78,3357,965.76,120.36,11.02,2.53,0.62,,,,,
2019/09/03T16:58:57z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.79,0,30944,31,590,19.96,27.6,32.2,19.51,27.6,32.2,3518.53,1044.62,150.53,14.49,4.27,1.96,20.91,28.64,31,20.09,28.31,31,3763.13,1072.93,162.87,9.47,2.13,0.22,,,,,
2019/09/03T17:00:17z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.81,0,30944,31,670,18.45,27.3,31.43,18.45,27.3,31.43,3238.66,979.19,158.87,14.34,3.15,1.49,19.82,28.25,31.05,19.52,28.2,31.05,3564.2,1023.98,162.93,16.45,1.77,0.36,,,,,
2019/09/03T17:01:37z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.77,0,30944,31,750,19.1,25.96,28.58,19,25.96,28.58,3237.75,975.08,153.29,6.79,2.37,1.46,20.23,26.73,28.8,19.91,26.73,28.8,3495.82,1018.3,143.57,8.86,2,0.64,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ets Jan  8 2013,rst cause:1, boot mode:(3,0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
load 0x4010f000, len 1384, room 16 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tail 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chksum 0x2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
csum 0x2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v0fd86a07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
~ld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PurpleAir Ver: 3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FlashChipRealSize: 2097152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detecting I2C...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0h00:00.045 32728/1/32720 2019/09/03T17:01:39z:RETRY: Found RTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0h00:00.460 32872/1/32680 2019/09/03T17:01:40z:BME280 (0x76),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/09/03T17:02:09z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.71,0,30944,31,30,16.73,22.2,27.6,16.73,22.2,27.6,1642.6,509.27,79.53,6.27,2.27,1.33,19.22,22.22,22.56,19.11,22.22,22.56,2252.33,646.22,59.11,0.44,0,0,,,,,
2019/09/03T17:03:29z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.82,0,30944,31,110,18.56,26.27,31.09,18.49,26.27,31.09,3207.4,974.22,152.69,12.67,4.31,2.71,18.71,24.87,28.07,18.53,24.87,28.07,3434,981.11,127.29,10.71,3.33,0.53,,,,,
2019/09/03T17:04:49z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.85,0,30944,31,190,17.98,24.09,29.18,17.98,24.09,29.18,3152.53,947.02,145.36,12.84,5.29,3.38,19.02,25.22,28.87,19.02,25.22,28.87,3411.39,990.85,132.63,12.3,4.74,0.87,,,,,
2019/09/03T17:06:09z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.85,0,30944,31,270,18.61,26.66,29.55,18.5,26.66,29.55,3309.34,991.14,142.77,12,2.59,1.86,20.28,25.66,29.4,19.91,25.66,29.4,3583.72,1016.87,139.83,10.68,3.28,0.87,,,,,
2019/09/03T17:07:29z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.82,0,30944,31,350,19.53,27.69,30.76,19.38,27.69,30.76,3387.93,1023.18,159.96,9.24,3.64,2.4,20.89,27.8,30.53,20.2,27.69,30.53,3742.8,1069.87,148.93,10.98,1.73,0.87,,,,,
2019/09/03T17:08:49z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.81,0,30944,31,430,20.51,29.91,34.23,20.11,29.4,34.23,3670.28,1094.7,170.79,15.28,4.17,1.79,21.73,29.75,32.48,20.75,29.27,32.48,3887.18,1107.52,168.25,12.14,1.45,0.87,,,,,
2019/09/03T17:10:09z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.85,0,30944,31,510,21.78,30.87,33.8,20.65,30.09,33.8,3745.89,1119.43,174.76,12.78,1.83,0.74,23.87,33.21,36.46,22.02,31.62,36.46,4242.5,1212.9,198.94,18.46,1.83,0.87,,,,,
2019/09/03T17:11:29z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.9,0,30944,31,590,21.07,29.73,33.41,20.2,29.18,33.41,3711.75,1105.64,174.09,14,3.5,0.86,23.63,32.02,35.43,22.02,31.02,35.43,4097.54,1191.02,166.37,12.65,3.7,0.48,,,,,
2019/09/03T17:12:49z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.89,0,30944,31,670,21.86,29.89,33.41,20.91,29.34,33.41,3664.98,1103.8,169.84,11.95,2.73,0.68,22.52,30.63,33.43,21.37,30.2,33.43,3980.67,1150.63,157.54,11.83,2.48,0.3,,,,,
2019/09/03T17:14:09z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.93,0,30944,31,750,21.44,28.93,32.71,20.44,28.93,32.71,3674.93,1094.96,157.4,11.51,3.6,2.67,22.62,32.69,36.02,21.33,31.31,36.02,4172.87,1202.44,184.53,15.2,3.38,0.44,,,,,
2019/09/03T17:14:40z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.94,0,30944,31,30,19.73,26.2,31.6,19.67,26.2,31.6,2013.2,601.33,100.4,6.13,2.27,1.87,22.44,26.44,26.78,21.22,26.44,26.78,2617,724.56,66.11,3.11,0,0,,,,,
2019/09/03T17:16:00z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.92,0,30944,31,110,20.2,28.98,33.37,19.63,28.61,33.37,3574.43,1068.13,169.11,14.26,4,3.04,22.84,31.36,33.6,21.38,30.11,33.6,4081.13,1177.18,171.91,10.27,2.84,0.67,,,,,
2019/09/03T17:17:20z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.89,0,30944,31,190,21.55,29.8,33.05,20.27,29.07,33.05,3704.39,1126.82,174.3,10.45,2.36,1.55,23.2,31.69,34.67,21.62,30.69,34.67,4093.67,1176.11,171.09,12.22,3.2,0.98,,,,,
2019/09/03T17:18:40z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.89,0,30944,31,270,20.93,28.36,32.25,20.36,28,32.25,3615.75,1088.64,158.8,11.23,3.64,1.68,22.74,30.52,34.57,21.43,29.83,34.57,4051.21,1156.45,165.05,12.29,5.33,1.24,,,,,
2019/09/03T17:20:00z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.88,0,30944,31,350,17.81,23.93,27.26,17.81,23.93,27.26,3159,939.23,141.12,9.02,3.44,1.07,19.26,26.13,29.2,18.98,26.13,29.2,3557.67,1023.24,133.46,12.35,3.26,0.7,,,,,
2019/09/03T17:21:20z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.82,0,30944,31,430,17.46,24.87,27.98,17.46,24.87,27.98,3066.98,912.48,142.48,12.26,1.39,1.22,18.8,24.29,26.02,18.67,24.29,26.02,3401.07,973,118.36,7.33,2,0.7,,,,,
2019/09/03T17:22:40z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.87,0,30944,31,510,16.86,23.07,25.2,16.86,23.07,25.2,2911.23,870.77,130.5,8.95,1.82,0.86,19.23,24.48,26.1,19.06,24.4,26.1,3417.25,979.67,117.23,6.21,0.58,0.33,,,,,
2019/09/03T17:24:00z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.89,0,30944,31,590,18.44,25.53,30.51,18.42,25.53,30.51,3151.2,948.4,153,14,3.91,2.71,20.91,27.19,29.4,20.04,26.89,29.4,3621.96,1056.7,141.6,9.32,2.17,0.26,,,,,
2019/09/03T17:25:20z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.94,0,30944,31,670,16.91,23.68,25.53,16.91,23.68,25.53,3019.91,901.74,128.72,7.91,1.45,1.02,19.6,25.83,28.87,19.28,25.83,28.87,3532.98,999.02,138.87,11.57,3.28,0.68,,,,,
2019/09/03T17:26:40z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.93,0,30944,31,750,18.22,24,26.62,18.22,24,26.62,3257.27,962.64,130.73,7.07,2.84,1.56,20.74,26.96,30.53,20.04,26.96,30.53,3730.4,1060.81,135.49,13.57,1.7,0.68,,,,,
2019/09/03T17:27:10z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.91,0,30760,31,30,17.6,24.07,30.2,17.6,24.07,30.2,1777,528.13,85.4,8.8,2.27,0.8,19.22,22.44,22.78,19.11,22.44,22.78,2239.67,625.44,69.78,0.89,0,0,,,,,
2019/09/03T17:28:30z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.94,0,30944,31,110,19.31,25.47,27.62,19.16,25.47,27.62,3305.13,988.98,140.49,8.62,2,0.84,19.27,25.65,29.31,19.08,25.62,29.31,3510.31,994.46,144.98,11.79,2.71,0.25,,,,,
2019/09/03T17:29:50z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,43,49.19,850.65,0,30944,31,190,19.05,26.14,29.23,19.05,26.14,29.23,3296.66,981.75,145.64,10.23,3.73,1.68,21.09,27.39,30,20.3,27.39,30,3832.7,1073.91,133.91,9.77,2.64,0.25,,,,,
2019/09/03T17:31:10z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74,43,50.09,850.97,0,30944,31,270,20.61,27.5,32.41,19.89,27.46,32.41,3512.8,1060.54,157.93,13.96,4.83,2.7,21.24,27.44,30.04,20.44,27.33,30.04,3829.13,1100.78,134.71,8.84,2.36,0.71,,,,,
2019/09/03T17:32:30z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,44,49.81,851.05,0,30944,31,350,21.27,28.13,30.42,20.36,28.13,30.42,3618.13,1078.71,158.67,5.02,3.56,1.07,22.29,28.96,32.15,21.19,28.65,32.15,3988.12,1145.81,169.02,8.88,3.58,0.71,,,,,
2019/09/03T17:33:50z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,44,49.81,851.05,0,30944,31,430,20.7,28.34,31.72,20.11,28.32,31.72,3648.51,1088.72,157.81,11.11,3.96,2.64,22.17,29.72,32.7,21.07,29.26,32.7,3973.7,1143.8,151.57,11.83,1.65,0.57,,,,,
2019/09/03T17:35:10z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.02,0,30944,31,510,19.66,26.98,31.52,19.48,26.91,31.52,3521.39,1044.7,157.48,13.05,3.73,2.27,20.61,26.98,28.28,20.13,26.98,28.28,3656.35,1040.89,133.57,8.26,0.43,0.57,,,,,
2019/09/03T17:36:30z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.06,0,30944,31,590,20.25,27.05,30.16,19.84,27.05,30.16,3452.8,1041.2,153.32,10.73,2.5,2.14,22.15,28.54,31.48,20.98,28.39,31.48,3985.63,1132.67,141.3,10.3,2.35,0.61,,,,,
2019/09/03T17:37:50z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.09,0,30632,31,670,21.47,26.98,30.89,20.53,26.89,30.89,3619.27,1071.04,136.8,12.58,4.27,0.67,21.93,29.17,32.67,20.93,28.96,32.67,3858.98,1110.28,159.39,12.7,2.57,1.35,,,,,
2019/09/03T17:39:10z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.06,0,30944,31,750,20.3,27.7,30.24,19.83,27.61,30.24,3505.89,1033.96,141.93,11.17,2.39,0.78,22.19,28.79,30.6,21.17,28.67,30.6,3854.43,1110.24,152.26,7.38,2,0.43,,,,,
2019/09/03T17:39:41z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.04,0,30760,31,30,18.6,24.87,28.6,18.6,24.87,28.6,2042,613.27,100.6,5.73,1.47,0.93,21,25.33,26.89,20.11,25.33,26.89,2335.33,674.33,85.89,4.89,0.44,0.44,,,,,
2019/09/03T17:41:01z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.06,0,30944,31,110,20.17,27.98,31.48,19.67,27.89,31.48,3487.63,1045.63,160.78,13.39,3.26,2.43,20.45,27.41,29.45,19.89,27.34,29.45,3689.18,1064.45,144.48,9.5,1.55,0.18,,,,,
2019/09/03T17:42:21z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.08,0,30944,31,190,19.75,28.54,32.83,19.48,28.44,32.83,3440.94,1031.79,163.75,14.58,3.92,2,20.11,26.7,29.52,19.76,26.7,29.52,3585.98,1021.78,136.43,13.3,2.26,0.22,,,,,
2019/09/03T17:43:41z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.13,0,30944,31,270,19.09,26.64,29.91,19.09,26.61,29.91,3341.93,992.02,162.77,11.5,2.36,1.09,19.4,26.74,28.58,19.28,26.74,28.58,3534.7,1021.74,150.16,10.19,0.47,0.22,,,,,
2019/09/03T17:45:01z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.09,0,30944,31,350,20,26.82,32.31,19.51,26.82,32.31,3521.47,1051.04,157.84,13.64,5.2,2.71,20.96,28.13,33.31,20.36,28.07,33.31,3814.27,1088.44,145.31,16.27,3.16,0.67,,,,,
2019/09/03T17:46:21z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,46,51,851.14,0,30944,31,430,20.48,27.52,31.15,20.04,27.52,31.15,3509.41,1052.87,144.83,11.3,2.74,1.87,20.45,29.14,32.05,19.8,28.82,32.05,3752.25,1060.32,171,12.41,3.09,0.32,,,,,
2019/09/03T17:47:41z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,46,51,851.15,0,30944,31,510,21.02,29.25,33.05,20.3,29.05,33.05,3624.75,1091.27,158.61,10.77,3.18,1.86,22.76,30.63,32.72,21.11,29.93,32.72,4156.63,1186.87,163.61,9.78,2.74,0.32,,,,,
2019/09/03T17:49:01z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,46,51,851.13,0,30944,31,590,20.51,28.62,31.13,19.82,28.47,31.13,3609.07,1086.09,164.56,9.64,2,0.98,23.07,30.62,32.84,21.56,29.96,32.84,4037.33,1158.8,170.6,10.53,2.04,0.32,,,,,
2019/09/03T17:50:21z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.15,0,30944,31,670,21.09,28.67,31.16,20.07,28.18,31.16,3660.93,1104.56,160.22,10.4,1.29,0.62,21.53,28.38,32.58,20.56,28.29,32.58,3916.13,1134.44,158.18,13.51,4,0.32,,,,,
2019/09/03T17:51:41z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.19,0,30760,31,750,18,24.95,26.8,18,24.95,26.8,3141,939.8,134.55,9.68,1.09,0.45,19.95,26.16,27.43,19.45,26.16,27.43,3613.23,1030.5,131.98,6.82,1,0.32,,,,,
2019/09/03T17:52:11z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.19,0,30944,31,30,17,21.4,24,17,21.4,24,1661,498.33,77.07,5.2,0.67,0.4,19.67,24.22,24.56,19.56,24.22,24.56,2327,672.78,81.22,1.78,0,0,,,,,
2019/09/03T17:53:31z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.18,0,30944,31,110,19.16,24.69,25.64,18.91,24.69,25.64,3266.07,978.76,127.98,7.6,0.71,0.4,21.05,27.98,30.16,20.39,27.82,30.16,3697.98,1072.68,139.95,8.27,2.18,0,,,,,
2019/09/03T17:54:51z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,46,51,851.22,0,30944,31,190,19.21,25.83,28.4,19.09,25.77,28.4,3306.57,996.96,144.98,6.51,1.96,1.02,20.91,27.5,31.48,20.28,27.37,31.48,3770.74,1071.41,151.52,15.13,4,0,,,,,
2019/09/03T17:56:11z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,46,51,851.25,0,30944,31,270,19.15,26.79,27.98,19.08,26.79,27.98,3411,1005.13,147.19,6.29,1.21,0.58,21.13,29.21,32.62,20.32,29.02,32.62,3754.79,1076.55,168.81,14.6,2.55,0.47,,,,,
2019/09/03T17:57:31z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,46,51,851.26,0,30944,31,350,18.84,25.07,27.73,18.8,25.07,27.73,3224.53,962.71,148.82,8.84,1.16,0.53,20.59,28.17,31.54,19.93,28.13,31.54,3758.15,1067,155,10.48,4,0.48,,,,,
2019/09/03T17:58:51z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.22,0,30944,31,430,18.87,24.33,28.35,18.8,24.33,28.35,3184.63,950.43,141.26,12.48,2.52,1.26,19.43,25.73,28.48,19.09,25.73,28.48,3693.68,1024.52,147.27,8.91,2.45,0.48,,,,,
2019/09/03T18:00:11z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.24,0,30944,31,510,19.35,24.78,27.46,19.26,24.78,27.46,3311.22,993.87,121.83,10.48,2.61,1.26,19.89,25.96,28.8,19.28,25.96,28.8,3681.39,1050.24,139.57,11.48,2.17,0.48,,,,,
2019/09/03T18:01:31z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.21,0,30944,31,590,19.31,26.09,29.31,19.22,26.09,29.31,3325.07,1000.47,142.04,12.53,2.62,0.62,21.02,26.72,29.5,20.39,26.72,29.5,3795.13,1081.13,130.13,8.96,1.83,0.48,,,,,
2019/09/03T18:02:51z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.26,0,30944,31,670,19.26,27.57,30.29,19.17,27.57,30.29,3315.29,996.88,155.69,12.29,1.62,1.52,19.93,26.43,27.61,19.39,26.37,27.61,3627.2,1046.7,130.8,4.91,1.26,0.43,,,,,
2019/09/03T18:04:11z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.29,0,30944,31,750,18,26.18,27.78,18,26.18,27.78,3208.53,959.67,154.84,8.67,0.84,0.31,19.44,25.56,28.91,19.16,25.56,28.91,3498.6,1004.49,133.53,11.16,2.58,0.98,,,,,
2019/09/03T18:04:41z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,71,45,48.59,850.07,0,30944,31,30,16.53,21.93,24,16.53,21.93,24,1788.6,537.47,77.93,4.4,1.2,1.2,19.78,21.78,21.78,19.56,21.78,21.78,2274.67,628.11,60.67,0,0,0,,,,,
2019/09/03T18:06:01z,80:7d:3a:2b:d8:6d,3,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,73,45,50.41,851.36,0,30944,31,110,17.11,23.48,25.39,17.11,23.48,25.39,2996.54,897.72,122.59,9.7,1.52,0.74,19.54,25.11,26.54,19.33,25.11,26.54,3439.7,987.39,124.76,7.7,0.39,0,,,,,
