UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_atm,pm2.5_aqi_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2.5_aqi_atm_b,pm2.5_aqi_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2020/01/05T06:24:01z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,35,53,859.41,0,36392,0,602,19.48,28,31.6,19.13,27.58,31.6,84,84,3403.57,1024.43,168.63,14.87,4.3,2.15,16.51,22.38,24.44,16.4,22.38,24.44,73,73,3023.56,856.68,117.81,9.91,2.35,0,
2020/01/05T06:26:01z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,34,53,859.38,0,36392,0,722,17.41,22.74,26.88,17.41,22.74,26.88,73,73,2955.04,899.09,127.54,11.41,4.5,2.38,15.43,20.94,23.61,15.43,20.94,23.61,70,70,2854.71,818,116.44,8.53,3.19,0,
2020/01/05T06:28:01z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,84,34,52,859.36,0,36392,0,842,15.93,21.4,23.37,15.93,21.4,23.37,71,71,2783.78,823.73,115.3,9.94,1.61,1.04,14.13,19.28,20.17,14.13,19.28,20.17,66,66,2623.65,759.78,101.42,5.3,1.3,0,
2020/01/05T06:30:01z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,33,53,859.41,0,36392,0,962,16.1,22.9,25.04,16.1,22.9,25.04,74,74,2851.97,852.16,121.53,13.54,2.26,1.46,14.54,19.52,20.12,14.54,19.52,20.12,67,67,2677.25,752.39,92.13,6.21,0.54,0,
2020/01/05T06:32:01z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,85,33,53,859.32,0,36392,0,1082,16.49,21.43,23.34,16.49,21.43,23.34,71,71,2888.43,864.24,113.4,8,1.12,0.97,14.64,19.52,20.98,14.64,19.52,20.98,67,67,2697.82,767.79,101.14,8.03,0.88,0,
2020/01/05T06:34:01z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,32,53,859.28,0,36392,0,1202,14.94,20.78,24.09,14.94,20.78,24.09,69,69,2679,797.01,114.81,12.47,3.88,1.38,14.04,19.52,21.14,14.04,19.52,21.14,67,67,2595.17,749.77,110.12,9.07,0.99,0,
2020/01/05T06:36:03z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,31,53,859.23,nan,36656,0,121,25.51,31.73,34.37,21.69,28.55,32.92,92,86,5147.45,1439.39,117.86,14.41,2.57,1.43,14.3,19.38,22.06,14.3,19.38,22.06,66,66,2715.38,753.17,108.83,11.7,3.45,0,
2020/01/05T06:38:03z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,31,53,859.28,0,36424,0,241,20.78,26.48,27.89,19.03,25.83,27.89,81,80,4263.14,1141.64,108.91,9.59,1.31,0.38,13.86,18.46,20.59,13.86,18.46,20.59,64,64,2641.61,741.52,96.68,9.24,2.11,0,
2020/01/05T06:40:03z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,54,859.23,0,36392,0,361,15.42,20.52,22.17,15.42,20.52,22.17,69,69,2823.72,832.46,116.15,5.27,0.87,0.42,13.16,17.97,20.93,13.16,17.97,20.93,63,63,2530.37,704.5,106.62,8.97,3.44,0.62,
2020/01/05T06:42:03z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,29,53,859.2,0,36392,0,481,14.97,19.79,21.94,14.97,19.79,21.94,67,67,2662.76,785.69,113.09,7.03,1.32,0.97,14.71,20.02,20.86,14.71,20.02,20.86,68,68,2688.86,778.11,104.35,4.42,0.88,0,
2020/01/05T06:44:03z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,53,859.24,0,36392,0,601,14.63,20.1,23.63,14.63,20.1,23.63,68,68,2652.26,781.87,111.21,11.03,4.17,3.03,14.1,18.44,19.24,14.1,18.44,19.24,64,64,2578.37,737.12,99.57,6.12,0.5,0,
2020/01/05T06:46:03z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,29,52,859.16,0,36392,0,721,16.24,20.88,24.36,16.24,20.88,24.36,69,69,3053.09,884.24,102.58,10.27,3.09,2.18,13.91,18.03,20.41,13.91,18.03,20.41,63,63,2581.59,720.32,90.84,7.94,2.65,0.53,
2020/01/05T06:48:03z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,30,52,859.1,0,36392,0,841,15.81,21.18,22.94,15.81,21.18,22.94,70,70,3108.09,876.01,117.84,6.24,1.35,0.85,13.49,17.88,19.31,13.49,17.88,19.31,63,63,2504.16,706.28,84.82,6.09,1.12,0.41,
2020/01/05T06:50:03z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,30,52,859.13,0,36392,0,961,14.53,19.51,22.31,14.53,19.51,22.31,67,67,2706.62,785.18,114.6,9.38,2.38,1.5,13.54,18.22,20.54,13.54,18.22,20.54,64,64,2581.39,717.75,94.61,7.43,2.66,0.51,
2020/01/05T06:52:03z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,30,51,859.1,0,36392,0,1081,14.23,18.62,20.15,14.23,18.62,20.15,65,65,2543.45,747.65,98.23,6.49,1.2,0.4,12.04,16.78,17.56,12.04,16.78,17.56,61,61,2263.24,653.5,91.19,5.03,0.82,0,
2020/01/05T06:54:03z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,30,52,859.12,0,36392,0,1201,14.09,19.77,21.28,14.09,19.77,21.28,67,67,2603.82,752.02,107.18,9.26,1.17,0.83,11.91,16.54,18.17,11.91,16.54,18.17,60,60,2259.17,640.16,90.11,8.43,1.49,0,
2020/01/05T06:56:06z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,31,53,859.11,nan,36656,0,122,17.29,22.9,25.5,17.02,22.9,25.5,74,74,3152.81,937.15,112.65,9.46,3.04,1.75,15.77,20.73,23.15,15.75,20.73,23.15,69,69,2929.19,845.88,110.04,8.88,2.33,0,
2020/01/05T06:58:06z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,32,54,859.08,0,36424,0,242,19.19,25.97,27.35,18.95,25.97,27.35,80,80,3519.39,1039.08,123.24,13.13,0.61,0,15.86,20.74,23.2,15.86,20.74,23.2,69,69,2899,832.19,102.55,10.09,2.38,0.61,
2020/01/05T07:00:06z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,31,53,859.12,0,36392,0,362,18,23.08,26.41,17.79,23.08,26.41,74,74,3255.3,964.45,109.25,12.11,3.44,2.73,15.23,19.25,20.94,15.23,19.25,20.94,66,66,2781.39,794.04,88.68,7.88,0.67,0,
2020/01/05T07:02:06z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,29,52,859.1,0,36392,0,482,17.17,23.04,25.61,17.1,23.04,25.61,74,74,3142.41,932,114.79,11,2.54,0.8,14.5,19.16,20.78,14.5,19.16,20.78,66,66,2611.81,743.4,108.63,7.26,0.94,0.44,
2020/01/05T07:04:06z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,30,53,859.05,0,36392,0,602,15.31,19.53,21.82,15.31,19.53,21.82,67,67,2762.38,813.88,91.29,9.62,1.76,1.29,11.7,15.61,16.94,11.7,15.61,16.94,58,58,2151.22,615.46,81.7,5.45,1.25,0,
2020/01/05T07:06:06z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,30,53,859.04,0,36392,0,722,16.69,20.98,23.4,16.69,20.98,23.4,70,70,2922.74,873.02,99.82,8.65,2.09,1.32,11.93,15.28,17.19,11.93,15.28,17.19,58,58,2267.58,642.06,82.08,7.61,0.83,0,
2020/01/05T07:08:06z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,30,53,858.99,0,36392,0,842,16.27,22.85,24.5,16.27,22.85,24.5,74,74,2911.64,870.88,114.65,13.18,1.27,0.36,12,16.53,17.69,12,16.53,17.69,60,60,2290.9,652.49,83.51,5.76,1.18,0.35,
2020/01/05T07:10:06z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,29,53,858.98,0,36392,0,962,15.14,19.71,21.16,15.14,19.71,21.16,67,67,2747.83,803.13,96.55,7.48,1.04,0.78,12.58,16.12,18.16,12.58,16.12,18.16,59,59,2315.91,650.81,84.45,5.43,2.75,0.39,
2020/01/05T07:12:06z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,28,53,859,0,36392,0,1082,14.72,18.81,19.7,14.72,18.81,19.7,65,65,2633.04,776.81,81.2,6,0.29,0.29,12.62,16.37,17.24,12.62,16.37,17.24,60,60,2311.76,656.71,90.34,3.47,0.76,0.35,
2020/01/05T07:14:06z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,28,53,859.02,0,36392,0,1202,28.58,42.17,48.03,22.81,33.97,42.31,117,97,4957.5,1479.25,249.34,32.33,5.72,3.69,23.74,33.74,37.31,20.07,29.09,35.24,96,87,4271.96,1229.25,206.51,12.24,4.06,0.47,
2020/01/05T07:16:08z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,28,53,859.01,nan,36656,0,122,12.48,16.02,17.6,12.48,16.02,17.6,59,59,2296.38,688.2,84.92,5.04,0.64,0.64,12.26,16,17.13,12.26,16,17.13,59,59,2252.62,652.91,81.64,5.36,1.62,0,
2020/01/05T07:18:08z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,29,53,858.96,0,36424,0,242,12.7,17.16,19.71,12.7,17.16,19.71,62,62,2373.76,700.75,100.97,6.98,2.13,1.68,12.04,16.32,17.57,12.04,16.32,17.57,60,60,2310.17,647.77,94.77,5.51,1.3,0.41,
2020/01/05T07:20:08z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,28,52,858.93,0,36424,0,362,13.82,18.68,19.69,13.82,18.68,19.69,65,65,2488.43,735.68,91,8.43,0.8,0.46,12.41,16.43,18.25,12.41,16.43,18.25,60,60,2280.66,649.6,90.35,6.41,1.24,0.44,
2020/01/05T07:22:08z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,27,52,858.92,0,36392,0,482,13.89,19.17,20.72,13.89,19.17,20.72,66,66,2553.47,753.69,102.12,8.03,1.81,1.31,12.9,18.18,20.22,12.9,18.18,20.22,64,64,2365.97,679.4,101.07,9.49,1.43,0.39,
2020/01/05T07:24:08z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,27,53,858.86,0,36392,0,602,13.25,18.57,19.38,13.25,18.57,19.38,65,65,2460.74,726.18,101.05,6.15,0.83,0.43,11.43,14.74,17.47,11.43,14.74,17.47,57,57,2148.18,597.1,75.26,8.15,2.21,1,
2020/01/05T07:26:08z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,27,52,858.81,0,36392,0,722,12.42,17.75,19.86,12.42,17.75,19.86,63,63,2300.62,673.27,97.84,11.44,1.72,0.53,12.34,15.59,16.66,12.34,15.59,16.66,58,58,2293.07,651.29,75,4.03,1.26,0,
2020/01/05T07:28:08z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,27,53,858.76,0,36392,0,842,13.54,19.62,21.91,13.54,19.62,21.91,67,67,2459.08,720.6,104.18,15.88,1.2,0.52,12.04,16.38,18.7,12.04,16.38,18.7,60,60,2311.13,651.19,82.67,9.8,2.35,0.78,
2020/01/05T07:30:08z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,27,52,858.7,0,36392,0,962,12.82,18.43,21.83,12.82,18.43,21.83,64,64,2352.74,692.94,101.34,17.54,2.18,0.92,12.43,16.36,17.01,12.43,16.36,17.01,60,60,2257.7,641.22,87.04,4.57,0.84,0.06,
2020/01/05T07:32:08z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,27,53,858.66,0,36392,0,1082,11.33,14.71,16.11,11.33,14.71,16.11,56,56,2043.27,598.36,79.3,4.88,1.42,0.97,10.56,14.54,16.56,10.56,14.54,16.56,56,56,2048.56,578.4,71.47,5.68,2.5,1.62,
2020/01/05T07:34:08z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,27,53,858.65,0,36392,0,1202,12.45,16.62,18.69,12.45,16.62,18.69,61,61,2182.41,655.02,82.62,10.09,2.38,2.22,10.94,14.8,16.8,10.94,14.8,16.8,57,57,2031,586.32,81.61,7.42,2.03,0.81,
2020/01/05T07:36:12z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,26,53,858.57,nan,36656,0,123,11.12,15.26,16.7,11.12,15.26,16.7,58,58,2035.14,596.48,77.24,7.04,1.68,0.28,10.19,12.87,13.77,10.19,12.87,13.77,53,53,1930.79,548.36,58.04,4.51,0.26,0,
2020/01/05T07:38:12z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,27,52,858.61,0,36424,0,243,11.23,14.5,15.77,11.23,14.5,15.77,56,56,2109.82,597.55,71.45,6.42,0.61,0.45,10.27,14.31,15.13,10.27,14.31,15.13,56,56,1941.04,550.27,73.14,5.71,0.54,0.26,
2020/01/05T07:40:12z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,26,52,858.51,0,36424,0,363,10.14,14.02,15.81,10.14,14.02,15.81,55,55,1920.23,550.27,77.19,8.59,1.06,0.66,10.14,12.96,14.16,10.14,12.96,14.16,53,53,1878.17,542.25,67.48,4.06,1.04,0.46,
2020/01/05T07:42:12z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,26,52,858.49,0,36424,0,483,10.41,13.92,15.94,10.41,13.92,15.94,55,55,1959,577.82,73.64,5.79,1.48,1.48,9.54,12.69,13.9,9.54,12.69,13.9,52,52,1871.15,531.04,70.22,6,1.16,0,
2020/01/05T07:44:12z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,26,52,858.47,0,36424,0,603,10.27,13.59,15.21,10.27,13.59,15.21,54,54,1894.05,561.08,76.15,6.55,1.58,0.21,9.24,12.63,13.41,9.24,12.63,13.41,52,52,1777.41,500.56,66.13,3.62,0.44,0,
2020/01/05T07:46:12z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,25,52,858.42,0,36424,0,723,9.97,13.14,15.44,9.97,13.14,15.44,53,53,1850.48,535.7,72.16,5.37,2.35,1.52,9.35,11.81,12.76,9.35,11.81,12.76,49,49,1822.72,505.56,61.4,3.65,0.53,0,
2020/01/05T07:48:12z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,25,52,858.46,0,36424,0,843,10.54,13.91,17.02,10.54,13.91,17.02,55,55,1986.37,578.35,81.26,7.72,3.63,1.82,9.73,12.76,13.31,9.73,12.76,13.31,52,52,1828.07,525.46,61.94,4.27,0.51,0,
2020/01/05T07:50:12z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,26,51,858.4,0,36424,0,963,11.24,14.88,16.68,11.24,14.88,16.68,57,57,2044.55,597.44,76.95,6.03,1.94,0.79,9.54,12.39,13.28,9.54,12.39,13.28,52,52,1877.73,515.06,61.57,4.81,0.87,0,
2020/01/05T07:52:12z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,26,51,858.32,0,36424,0,1083,11.19,15,16.1,11.19,15,16.1,57,57,2065.48,589.4,83.3,6.03,0.98,0.19,10.03,13.22,14.52,10.03,13.22,14.52,53,53,1947.13,549.25,66.84,6.39,0.99,0,
2020/01/05T07:54:12z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,26,51,858.31,0,36424,0,1203,11.84,15.05,16.67,11.84,15.05,16.67,57,57,2236.97,620.11,84.39,2.91,2.09,1.34,10.32,13.8,15.04,10.32,13.8,15.04,55,55,1883.79,536.21,74.37,4.42,1.1,0.76,
2020/01/05T07:56:15z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,26,51,858.24,nan,36656,0,122,11.38,14.75,17.33,11.38,14.75,17.33,57,57,2064,609.6,80.6,6.62,3.12,1.83,10.69,13.84,14.82,10.69,13.84,14.82,55,55,2030.69,566.82,67.29,4,1.27,0,
2020/01/05T07:58:15z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,26,51,858.28,0,36424,0,242,11.86,16.09,17.72,11.86,16.09,17.72,59,59,2191.25,644.58,85.71,7.11,2.06,0.8,10.9,14.38,15.8,10.9,14.38,15.8,56,56,2029.3,579.14,84.99,5.1,0.84,0,
2020/01/05T08:00:15z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,26,51,858.18,0,36424,0,362,11.8,15.32,17.02,11.8,15.32,17.02,58,58,2172.68,633.56,79.61,6,1.33,0.39,10.29,13.82,15.32,10.29,13.82,15.32,55,55,1995.93,549.38,72.9,3.85,1.74,0.88,
2020/01/05T08:02:15z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,27,53,858.18,0,36424,0,482,11.73,16.61,18.24,11.73,16.61,18.24,60,60,2161.39,643.66,83.21,10.96,1.1,0.6,10.84,14.28,14.52,10.84,14.28,14.52,56,56,2068.96,590.43,74.83,2.49,0.06,0,
2020/01/05T08:04:15z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,90,27,52,858.19,0,36424,0,602,12.24,16.04,18.34,12.24,16.04,18.34,59,59,2213.96,662.73,87.13,8.12,1.94,0.63,11.18,14.31,16.25,11.18,14.31,16.25,56,56,2095.7,591.48,75.36,6.93,1.37,0,
2020/01/05T08:06:15z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,27,52,858.13,0,36424,0,722,12.89,17.92,18.31,12.89,17.92,18.31,63,63,2289.46,683.25,92.09,6.22,0.37,0.18,12.62,15.86,18,12.62,15.86,18,59,59,2265.97,647.9,86.35,5.21,2.14,0.34,
2020/01/05T08:08:15z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,26,52,858.17,0,36424,0,842,12.62,15.98,18.68,12.62,15.98,18.68,59,59,2279.68,674.17,94.49,6.37,2,1.35,11.94,16.6,18.35,11.94,16.6,18.35,60,60,2272.85,646.65,97.03,8.65,0.91,0,
2020/01/05T08:10:15z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,26,52,858.02,0,36240,0,962,13.03,17.83,19.36,13.03,17.83,19.36,63,63,2339.34,685.3,97,10.66,1.22,0.41,11.2,14.44,15.85,11.2,14.44,15.85,56,56,2154.27,605.59,83.08,3.94,1,0,
2020/01/05T08:12:15z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,92,25,52,858.02,0,36424,0,1082,12.02,15.49,16.66,12.02,15.49,16.66,58,58,2132.26,641.12,77.23,5.51,1.42,0.31,12.09,15.54,17.16,12.09,15.54,17.16,58,58,2176.88,621.55,77.97,5.82,2.24,0,
2020/01/05T08:14:15z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,25,52,858.03,0,36424,0,1202,14.8,18.23,20.66,14.8,18.23,20.66,64,64,3208.59,796.78,90.67,6.47,2.03,1.56,12.43,16.54,17.99,12.43,16.54,17.99,60,60,2280.43,650.6,90.04,7.4,0.83,0,
2020/01/05T08:16:18z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,26,53,858.03,nan,36656,0,122,13.69,18.08,20,13.69,18.08,20,64,64,2602.12,733.25,99.38,9.33,0.46,0.46,12.62,17.06,18.26,12.62,17.06,18.26,61,61,2397.32,671.81,83.4,7.32,1.15,0,
2020/01/05T08:18:18z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,25,52,858.01,0,36472,0,242,13.64,18.67,19.86,13.64,18.67,19.86,65,65,2529.14,741.3,101.73,7.88,1.19,0.75,12.63,16.31,17.2,12.63,16.31,17.2,60,60,2270.27,646.01,78.49,4.94,0.86,0,
2020/01/05T08:20:18z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,26,54,858.02,0,36432,0,362,13.2,16.32,18.32,13.2,16.32,18.32,60,60,2360.63,690.49,87.42,5.42,1.66,0.46,12.18,16.1,18.16,12.18,16.1,18.16,59,59,2297.37,660.3,84.58,7.01,0.09,0,
2020/01/05T08:22:18z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,24,52,857.93,0,36392,0,482,78.82,86.55,88.04,54.16,62.04,67.51,167,154,15942.9,4513.72,112.28,20.6,1.19,0.36,13.08,18.4,21,13.08,18.4,21,64,64,2442.69,703.68,102.58,9.32,2.68,0.46,
2020/01/05T08:24:18z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,93,24,51,857.9,0,36392,0,602,35.12,41.57,42.86,26.75,35.35,40.88,116,100,6908.03,1969.55,98.98,16.4,1.2,0.52,11.8,16.02,17.94,11.8,16.02,17.94,59,59,2257.66,631.63,85.68,7.54,1.85,0.4,
2020/01/05T08:26:18z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,91,24,49,855.87,0,36392,0,722,31.9,38.39,40.58,25.11,32.89,38.19,108,95,6293.47,1805.11,110.16,17.16,2.1,1.06,12.19,16.45,17.39,12.19,16.45,17.39,60,60,2301.89,645.7,82.02,5.81,0.84,0.34,
2020/01/05T08:28:18z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,24,52,857.91,0,36392,0,842,75.31,79.77,81.03,50.89,55.52,62.51,164,151,14887.11,4241.94,91.49,8.34,0.74,0,11.72,14.78,15.93,11.72,14.78,15.93,57,57,2135.01,607.21,76.42,3.4,1.52,0.09,
2020/01/05T08:30:18z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,24,52,857.83,0,36392,0,962,53.53,58.45,59.41,37.36,44.03,49.94,153,122,10535.72,3018.12,84.56,11.84,0.91,0.47,10.25,14.14,15.55,10.25,14.14,15.55,55,55,1958.25,553.06,81.39,6.84,0.47,0,
2020/01/05T08:32:18z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,23,51,857.76,0,36392,0,1082,67.42,71.38,72.58,45.47,50.05,59.05,159,137,13200.38,3801.58,76.66,7.44,0.94,0.47,8.4,10.97,11.27,8.4,10.97,11.27,46,46,1675.07,477.51,56.81,2.9,0,0,
2020/01/05T08:34:18z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,24,52,857.74,0,36392,0,1202,103.72,107.2,108.77,68.43,70.67,75.75,178,159,19663.67,5791.62,72.05,5.93,1.48,0.92,9.32,12.21,13.71,9.32,12.21,13.71,51,51,1829.68,515.89,64.18,5.15,1.45,0,
2020/01/05T08:36:20z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,94,23,51,857.72,nan,36656,0,122,66.51,69.9,71.18,43.69,49.39,59.86,158,135,12356.57,3656.33,77.43,3.8,0.98,0.73,8.6,11.31,13.35,8.6,11.31,13.35,47,47,1716.69,475.17,62.9,7.21,0.71,0,
